,ensembl_id,B_CELL_NAIVE,CD4_NAIVE,CD4_STIM,CD8_NAIVE,CD8_STIM,M2,MONOCYTES,NK,TFH,TH1,TH17,TH2,THSTAR,TREG_MEM,TREG_NAIVE,max
5055,ENSG00000120885,0.0584422729191274,3.47681875113165,0.450077918294004,2.31499316648297,0.414938155742418,0.0518298627069324,1.25058405675114,1.12165022613082,2.59241142854192,2.70656959941355,7.59887866911885,5.8069914222876,1.68911158948765,1.8813368956175,1.90619715112905,7.59887866911885
10839,ENSG00000163513,610.030162443821,808.421560012039,1275.40858424839,882.079223367135,1225.97228467205,390.296448491171,209.024335600642,383.237890654724,389.911030778029,451.204402859077,319.318718451433,326.615313051817,408.590010361519,175.016422594865,598.699560410365,1275.40858424839
108391,ENSG00000163513,610.030162443821,808.421560012039,1275.40858424839,882.079223367135,1225.97228467205,390.296448491171,209.024335600642,383.237890654724,389.911030778029,451.204402859077,319.318718451433,326.615313051817,408.590010361519,175.016422594865,598.699560410365,1275.40858424839
4680,ENSG00000117533,313.253905803425,317.659382005515,164.331230689729,297.009552903615,114.909699918051,213.18752394979,121.265682370161,247.391499536257,208.859763817365,251.622649883423,258.767164304231,268.161124513856,378.777038979885,182.891502716567,405.232240789712,405.232240789712
653,ENSG00000049245,443.620897134538,393.059308918884,242.149603441951,335.191001126,262.705174056382,1278.36815906818,1259.44902861556,613.318004983752,405.428913760663,439.080360928106,502.044997424365,500.688363688837,536.788455588144,459.65550206526,424.891999805692,1278.36815906818
5019,ENSG00000120658,0.0173733613702189,0.0056015758059932,0.0087924315296049,0.00886036005327115,0.00616002206165294,0.00857836435144571,0.0154683030704189,0.00705941110127524,0.0269213987347942,0.0321571943976615,0.0390688796225288,0.049679285919399,0.0145863227090183,0.113478867301454,0.0322296749360327,0.113478867301454
7065,ENSG00000135919,1.30336029481031,7.47776072338534,51.5776460580735,3.8688982963506,43.4604737528853,0.05090717624682,0.0362291716665344,3.58167159624323,0.166417934449604,0.522576091083303,0.11524096011221,0.481444274139058,0.161455336120756,0.473254502332404,1.41377444090477,51.5776460580735
14171,ENSG00000179218,247.056296647896,226.846903252311,250.682870510775,228.141808911519,336.583092111745,215.2525146582,196.072764772991,494.604099960419,294.946732889798,274.391929169221,242.111638214625,251.349888754971,213.014194743212,278.109387300173,217.300386301279,494.604099960419
424,ENSG00000023318,183.77773276266,131.979195203548,124.762371954782,107.668452513519,129.79599621699,288.949804461962,235.743607285594,157.435376989848,117.435296256762,130.924595320996,145.443037921529,144.247554119913,158.982121631808,126.933795167787,133.10045588924,288.949804461962
15295,ENSG00000185624,32.2744143254387,48.3480863716592,66.6645691944284,54.2391107951433,87.4329185624206,45.7182169459819,135.45519117768,142.194826619667,88.0693898584923,100.201772490113,95.9042690459221,103.595226663496,92.324291604074,89.9613147743298,53.8569490180231,142.194826619667
8781,ENSG00000147065,344.85262790784,441.089727860398,638.388250995804,416.688751691029,905.050165442353,1669.86052499362,815.621496907179,1512.13686792933,584.302526015846,654.855586151183,586.463992336115,563.832370803827,586.308522247846,622.408977025692,418.494379462471,1669.86052499362
18010,ENSG00000232810,28.1953502672771,37.2857489443642,2605.92276149647,9.337866083875,203.919124968023,192.242089661562,45.6746747605384,55.4801868122389,216.31950001817,409.437676641875,277.553698558424,328.164713740048,353.71388312726,106.426935706295,36.7152875072312,2605.92276149647
3671,ENSG00000109846,0.025811091646783,0.201691570159709,0.114917962388647,0.190497556146423,0.256841281434049,0.0149184115793143,0.0492233436586415,0.0865681275044762,0.119751063704135,0.108154039118981,0.109042953224538,0.0789695069816058,0.110069342768317,0.0739127680078846,0.167390735197721,0.256841281434049
3199,ENSG00000105976,0.0213597110514,0.00306200735350583,0.127105101682297,0.00632164107519519,0.0978733415935059,0.00562266981696667,0.157092696360837,0.00379049581031524,0.0283028788620125,0.0345674301284875,0.0202137223525298,0.0357011367291394,0.00282254654743846,0.04081280894,0.0705218261046221,0.157092696360837
3329,ENSG00000106799,77.97908132205,122.913431126892,42.2306929489216,165.896949899512,47.8795137450392,56.5097749238848,72.6430229719943,431.330687550295,66.9954105585135,109.534240169591,76.7391676520087,76.966820483626,140.268915044919,77.1580472633817,165.923829846412,431.330687550295
6989,ENSG00000135503,11.3197574164056,29.1188536321301,45.4546418329951,27.2407356480635,45.6738853966549,83.4426553986619,45.4834395244538,13.6813109884656,23.2208668487606,21.8727601984952,21.4740375990894,26.876072130776,19.2302880353712,11.4581253266383,24.2661844226971,83.4426553986619
5056,ENSG00000120889,39.9436454478679,47.3861764403825,123.350684689683,36.8264149725423,94.9021836697216,73.5254566220371,93.3097576192953,9.18792149551143,45.2585941408087,44.9887638578933,40.306799203899,41.6730203167433,44.1418333612856,30.3317722003846,49.7043960246558,123.350684689683
50561,ENSG00000120889,39.9436454478679,47.3861764403825,123.350684689683,36.8264149725423,94.9021836697216,73.5254566220371,93.3097576192953,9.18792149551143,45.2585941408087,44.9887638578933,40.306799203899,41.6730203167433,44.1418333612856,30.3317722003846,49.7043960246558,123.350684689683
50562,ENSG00000120889,39.9436454478679,47.3861764403825,123.350684689683,36.8264149725423,94.9021836697216,73.5254566220371,93.3097576192953,9.18792149551143,45.2585941408087,44.9887638578933,40.306799203899,41.6730203167433,44.1418333612856,30.3317722003846,49.7043960246558,123.350684689683
50563,ENSG00000120889,39.9436454478679,47.3861764403825,123.350684689683,36.8264149725423,94.9021836697216,73.5254566220371,93.3097576192953,9.18792149551143,45.2585941408087,44.9887638578933,40.306799203899,41.6730203167433,44.1418333612856,30.3317722003846,49.7043960246558,123.350684689683
4682,ENSG00000117560,0.0151928873392736,0.199050957730136,329.300724753751,0.282481849376548,13.1645284101568,0.251647878020924,0.0781356546631887,95.4675284314152,0.516520856198529,3.93357739993007,1.72595495240647,3.36364385196405,2.18160811097529,0.532239543675798,0.30714699958224,329.300724753751
46821,ENSG00000117560,0.0151928873392736,0.199050957730136,329.300724753751,0.282481849376548,13.1645284101568,0.251647878020924,0.0781356546631887,95.4675284314152,0.516520856198529,3.93357739993007,1.72595495240647,3.36364385196405,2.18160811097529,0.532239543675798,0.30714699958224,329.300724753751
87811,ENSG00000147065,344.85262790784,441.089727860398,638.388250995804,416.688751691029,905.050165442353,1669.86052499362,815.621496907179,1512.13686792933,584.302526015846,654.855586151183,586.463992336115,563.832370803827,586.308522247846,622.408977025692,418.494379462471,1669.86052499362
995,ENSG00000067182,0.117974226082669,16.4293444024988,7.19230939134118,19.2710917134288,14.654620394521,36.1602003158762,64.8869895016943,52.3814979691762,14.7189168595521,17.3250586351128,11.6034222310057,11.6676276799244,12.9078619938155,19.3539356015173,18.8325031510222,64.8869895016943
9951,ENSG00000067182,0.117974226082669,16.4293444024988,7.19230939134118,19.2710917134288,14.654620394521,36.1602003158762,64.8869895016943,52.3814979691762,14.7189168595521,17.3250586351128,11.6034222310057,11.6676276799244,12.9078619938155,19.3539356015173,18.8325031510222,64.8869895016943
9952,ENSG00000067182,0.117974226082669,16.4293444024988,7.19230939134118,19.2710917134288,14.654620394521,36.1602003158762,64.8869895016943,52.3814979691762,14.7189168595521,17.3250586351128,11.6034222310057,11.6676276799244,12.9078619938155,19.3539356015173,18.8325031510222,64.8869895016943
1583,ENSG00000083457,9.88001635323481,5.29408918495864,3.63055688679853,5.30514550855164,5.72603680381706,2.96133224909857,6.02182174559453,6.7785126253699,4.19969358504625,4.91459837101385,7.31149227175846,4.60592539210394,6.21243618035327,6.3634753263274,5.10125835899894,9.88001635323481
5657,ENSG00000125845,0.0109218866297547,0.00494170492025243,0.0188108256569529,0.00258048752677885,0.00259715957334314,0.10779285809532,0.559359565518937,0.473119573544473,0.00141317446027885,0,0.0205036189297308,0.0107433161760577,0.0113285650841923,0.00614193500250962,0.00502991330822115,0.559359565518937
551,ENSG00000039068,0.0051583287127934,0.0339483003786932,0.218373418054726,0.286001521187823,0.500136049155219,0.00892832480796095,0.0264970834290085,0.0163782239157733,0.372816999938372,0.266533780500504,0.109211452795464,2.66361567757863,0.0495367780662317,1.12215970536819,0.0699559206376413,2.66361567757863
5511,ENSG00000039068,0.0051583287127934,0.0339483003786932,0.218373418054726,0.286001521187823,0.500136049155219,0.00892832480796095,0.0264970834290085,0.0163782239157733,0.372816999938372,0.266533780500504,0.109211452795464,2.66361567757863,0.0495367780662317,1.12215970536819,0.0699559206376413,2.66361567757863
5512,ENSG00000039068,0.0051583287127934,0.0339483003786932,0.218373418054726,0.286001521187823,0.500136049155219,0.00892832480796095,0.0264970834290085,0.0163782239157733,0.372816999938372,0.266533780500504,0.109211452795464,2.66361567757863,0.0495367780662317,1.12215970536819,0.0699559206376413,2.66361567757863
